province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Kuala Lumpur,2024-Q4,2024,4,119.31980375748003,61.227889588040156,43.24281747822905,84675,52,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Malacca,2024-Q4,2024,4,47.265728544253065,20.143452184116143,58.80725016949152,1479,22,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2024-Q4,2024,4,134.40063288478544,52.910554457639016,52.355512211221125,1517,18,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2024-Q4,2024,4,126.04380299760182,55.33034689438231,40.992990740740744,216,14,True,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2024-Q4,2024,4,174.12726274035936,88.88765742809893,46.209338919925514,11279,39,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2024-Q4,2024,4,144.4905224473268,54.09476948155097,27.12614122137405,1048,20,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2024-Q4,2024,4,229.99889050238758,84.22022784151225,16.9054,10,2,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2024-Q4,2024,4,136.7252345752623,64.15390685186415,26.56771480257984,6358,4,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2024-Q4,2024,4,24.55294659570804,19.29151382734551,62.160257434059446,17857,14,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q4,2024,4,68.35186290947878,37.66990204034414,86.45159797578631,15612,22,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q4,2024,4,122.67645108886109,53.54734912295236,29.494535685501923,33506,69,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2024-Q4,2024,4,91.78395766188154,44.599782964547806,34.713442028985504,138,7,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2025-Q1,2025,1,184.1437284066567,114.71120914348747,62.09231872199493,15400,39,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2025-Q1,2025,1,115.63841195609443,45.18445961953533,25.917190856313496,2756,15,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2025-Q1,2025,1,38.76673040894362,35.45134549932323,18.728964285714287,308,7,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2025-Q1,2025,1,104.21227980782838,53.250404638131506,43.25503137695447,153164,56,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2025-Q1,2025,1,42.31652666341396,28.619133148966025,45.471133333333334,45,2,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Malacca,2025-Q1,2025,1,89.68743398163535,41.323884854459216,19.970203987730063,1306,18,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2025-Q1,2025,1,121.24369555208098,46.2963202194863,19.330775343742715,4291,19,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2025-Q1,2025,1,145.19474281183267,49.326364076895395,30.98167088607595,79,10,False,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2025-Q1,2025,1,126.43270537790788,72.71670377651449,24.442134631891726,15149,39,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2025-Q1,2025,1,150.81148871303188,52.7071899391075,17.927048376693183,4651,28,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2025-Q1,2025,1,132.85633109032597,46.70929161087338,26.576764705882354,17,2,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2025-Q1,2025,1,162.06169386422317,67.49464887658301,30.319461581541212,8929,5,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2025-Q1,2025,1,45.54670085144104,23.9225490747769,75.79994513999544,8787,16,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q1,2025,1,91.61195035297736,42.20330099678085,42.63785990488007,29023,21,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q1,2025,1,146.58219654490628,62.746189825445335,24.890917397082116,70748,79,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2025-Q1,2025,1,104.78335847351538,59.167425490633406,18.495380116959065,171,4,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2025-Q2,2025,2,116.09456037911988,52.724797632157575,51.849541609706066,11709,41,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2025-Q2,2025,2,91.40568484676729,33.825020703528565,49.336507456978964,2617,14,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2025-Q2,2025,2,95.78416652054021,61.24923390647332,16.78645045045045,222,5,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2025-Q2,2025,2,122.00305496352797,62.71907569070686,31.289996995736814,104890,46,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2025-Q2,2025,2,28.329677230715767,18.639947322436814,60.72155,20,2,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
