province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Khon Kaen,2023-Q4,2023,4,39.55532569828214,24.788588440510942,90.25311589174184,1441.0,4.0,True,Northeastern,3,1772000,410231.09,166
Krabi,2023-Q4,2023,4,19.55047763699261,7.404783069402908,43.56114984155725,2210.0,3.0,True,Southern,2,484000,555432.78,91
Lampang,2023-Q4,2023,4,20.21248433657316,9.213304723857862,157.3133313609467,169.0,2.0,True,Northern,3,704000,345197.95,56
Lamphun,2023-Q4,2023,4,25.78526878238079,17.03924006836925,52.68479230769231,130.0,3.0,True,Northern,2,397000,746271.35,89
Maha Sarakham,2023-Q4,2023,4,16.544381739187585,5.699032599503716,53.36381967213115,122.0,2.0,True,Northeastern,4,930000,280853.53,165
Nakhon Pathom,2023-Q4,2023,4,42.4653465656901,28.92601726138458,54.017836565096935,722.0,4.0,True,Bangkok & Vicinity,2,926000,981679.12,432
Nakhon Ratchasima,2023-Q4,2023,4,27.240743419275287,16.430760352442075,85.85732637853948,671.0,4.0,True,Northeastern,3,2620000,415602.46,126
Nakhon Sawan,2023-Q4,2023,4,19.78844958789959,8.793003637828193,189.61792932330823,666.0,2.0,True,Northern,3,1014000,394963.87,106
Nonthaburi,2023-Q4,2023,4,21.845305961030384,8.913636921237371,77.33783508704056,51712.0,9.0,True,Bangkok & Vicinity,1,1318000,638109.06,2069
Pathum Thani,2023-Q4,2023,4,18.718080715034496,12.83397127697509,106.4039587140049,8654.0,6.0,True,Bangkok & Vicinity,1,1236000,759245.02,813
Phatthalung,2023-Q4,2023,4,19.79595447561927,8.749499523625857,46.4313704496788,468.0,1.0,True,Southern,3,519000,268664.14,135
Phayao,2023-Q4,2023,4,44.430132489050365,56.77618830340243,99.04210588235294,170.0,1.0,True,Northern,3,455000,318163.15,74
Phetchabun,2023-Q4,2023,4,13.97963458369046,4.864370634182581,69.64976874999999,320.0,1.0,True,Northern,3,961000,291586.39,75
Phitsanulok,2023-Q4,2023,4,57.55147437666778,55.19591413007478,81.64089230769231,130.0,2.0,True,Northern,3,839000,372414.0,78
Phra Nakhon Si Ayutthaya,2023-Q4,2023,4,20.91116037591943,7.013604517603367,74.80932195121952,410.0,4.0,True,Central,1,823000,1544117.75,323
Phuket,2023-Q4,2023,4,28.948184753481208,10.940312935562629,112.96493892545534,6538.0,3.0,True,Southern,1,430000,544858.1,786
Ratchaburi,2023-Q4,2023,4,69.50604633460877,57.612646891947726,67.65605414012738,314.0,2.0,True,Western,2,864000,729527.83,167
Sakon Nakhon,2023-Q4,2023,4,23.45127211327501,20.483638422546186,101.34161590909092,440.0,5.0,True,Northeastern,4,1138000,237648.59,118
Samut Prakan,2023-Q4,2023,4,32.41230109116805,15.741593447096898,69.45323507217847,6097.0,8.0,True,Bangkok & Vicinity,1,1381000,933102.81,1458
Samut Sakhon,2023-Q4,2023,4,23.39660086268596,15.320694102025914,89.0821269430052,772.0,3.0,True,Bangkok & Vicinity,1,591000,1289926.65,682
Satun,2023-Q4,2023,4,16.066542272847695,5.566635209991899,77.0930291262136,103.0,1.0,True,Southern,3,325000,373956.21,108
Si Sa Ket,2023-Q4,2023,4,33.621696814803606,32.78170870505309,141.2873756345178,394.0,6.0,True,Northeastern,4,1442000,274605.61,161
Songkhla,2023-Q4,2023,4,24.71632017780187,9.677646800502906,46.99198381222177,4948.0,5.0,True,Southern,2,1431000,478226.73,185
Suphan Buri,2023-Q4,2023,4,15.519989428049753,6.068758622786059,74.71113036020583,583.0,6.0,True,Western,3,822000,355209.13,152
Surat Thani,2023-Q4,2023,4,33.92817151696437,10.46065567667182,45.43445534233595,4221.0,5.0,True,Southern,2,1077000,510230.87,81
Surin,2023-Q4,2023,4,14.56832508427653,8.016855406154736,103.59999903660886,1039.0,4.0,True,Northeastern,4,1360000,269145.26,153
Trang,2023-Q4,2023,4,24.042756122333767,9.44208717691868,40.07722822491732,1819.0,3.0,True,Southern,3,635000,361351.61,134
Ubon Ratchathani,2023-Q4,2023,4,48.10987098584255,39.89134728535661,92.67433846153844,455.0,2.0,True,Northeastern,4,1868000,257941.17,119
Udon Thani,2023-Q4,2023,4,12.528161756012466,5.242213262226902,98.44719327731092,357.0,1.0,True,Northeastern,4,1552000,299274.37,140
Uthai Thani,2023-Q4,2023,4,15.597842684991102,6.709386084244461,126.20857115009748,513.0,1.0,True,Northern,3,320000,334936.33,48
Yala,2023-Q4,2023,4,18.63450962994322,9.271526188572723,86.55512466124661,369.0,2.0,True,Southern,4,553000,347501.38,124
Bangkok Metropolis,2024-Q1,2024,1,22.19890383677869,8.844997310958696,52.10059052660186,1394261.0,28.0,True,Bangkok & Vicinity,1,5456000,1957179.52,3488
Chachoengsao,2024-Q1,2024,1,89.10765299816201,57.69334010426027,47.838025396825394,316.0,5.0,True,Eastern,2,733000,1319396.7,142
Chiang Mai,2024-Q1,2024,1,25.386759791157942,11.40396410611148,105.42998263968204,21910.0,9.0,True,Northern,2,1799000,439285.93,79
Chon Buri,2024-Q1,2024,1,49.46457858607189,31.77072623419245,49.47562092534176,1902.0,7.0,True,Eastern,1,1636000,1726754.27,363
Khon Kaen,2024-Q1,2024,1,35.09850777675244,21.11613136330874,97.02429801894918,1161.0,3.0,True,Northeastern,3,1772000,410231.09,166
Krabi,2024-Q1,2024,1,23.931376012389887,10.705826884292527,36.062781209781214,779.0,2.0,True,Southern,2,484000,555432.78,91
Lampang,2024-Q1,2024,1,22.928138188299872,9.583699904975893,129.99998958333333,194.0,2.0,True,Northern,3,704000,345197.95,56
Lamphun,2024-Q1,2024,1,26.808161743446945,24.952376187569797,44.37932173913043,115.0,2.0,True,Northern,2,397000,746271.35,89
Nakhon Pathom,2024-Q1,2024,1,72.08521789942208,46.511036231607775,40.90371717990275,1235.0,2.0,True,Bangkok & Vicinity,2,926000,981679.12,432
Nakhon Ratchasima,2024-Q1,2024,1,13.306787206672682,4.899680833497305,74.98247186147185,231.0,1.0,True,Northeastern,3,2620000,415602.46,126
Nakhon Sawan,2024-Q1,2024,1,18.291572110154817,8.865597325002863,120.98335177304963,705.0,2.0,True,Northern,3,1014000,394963.87,106
Nonthaburi,2024-Q1,2024,1,25.0649121171655,9.927500744523876,62.885470861701855,33352.0,8.0,True,Bangkok & Vicinity,1,1318000,638109.06,2069
Pathum Thani,2024-Q1,2024,1,30.471713588703107,19.03909482678934,62.5000310880829,1930.0,3.0,True,Bangkok & Vicinity,1,1236000,759245.02,813
Pattani,2024-Q1,2024,1,25.102965549568392,5.336034125873308,50.74484112149533,107.0,1.0,True,Southern,4,741000,257466.65,375
Phayao,2024-Q1,2024,1,68.06842231357724,87.11089509085191,68.68729569892473,372.0,1.0,True,Northern,3,455000,318163.15,74
Phetchaburi,2024-Q1,2024,1,58.87102680223298,22.536188987927176,50.5912380952381,378.0,1.0,True,Western,3,484100,475745.35,76
