network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,upload,15,False,32778,21382,6.16326537811801,1.621216014508365,0.3145967499878043,14.138851258205582,33.48456465848472,64.33757893451383,0.0
cellular,upload,16,False,31794,18420,6.179949271596342,1.5749094316979488,0.31143422116753267,14.185017684060732,33.206363350661626,63.65164232427844,0.0
cellular,upload,17,False,32105,20295,6.088955730315366,1.5550318619203876,0.29144315180065616,13.979667404117658,32.931892288997986,62.95812734129092,0.0
cellular,upload,18,False,35139,24857,5.966946520534802,1.5278013999521387,0.2690140185690075,13.513536856218673,34.440424307508316,67.64427362843956,0.0
cellular,upload,19,False,40826,28785,5.80711702753467,1.3534797928283753,0.26095755407197935,13.349575577109677,34.87856003287908,68.00666647863831,0.0
cellular,upload,20,False,49325,28282,5.24841156893061,1.1717981144095748,0.2081787358155752,12.265150372263163,35.817700610457116,70.60952276371616,0.0
cellular,upload,21,False,53323,33777,4.7400475766029295,1.0517158722898126,0.17902118848864657,11.62851099685426,36.7384143098226,73.63686426410615,0.0
cellular,upload,22,False,54042,29956,4.785462870369554,1.0605886704160703,0.18370747615350225,11.361576700024173,36.61484314275679,74.03781733746129,0.0
cellular,upload,23,False,43869,30305,5.280907223974327,1.1851129797938678,0.20989297975007187,12.00526965282555,34.19698090949876,69.5768895125958,0.0
cellular,upload,0,True,13561,10684,5.7139343292453715,1.4668686007516063,0.2874886684119367,12.644174008554115,33.94187608025569,64.60015819375784,0.0
cellular,upload,1,True,9064,7876,6.266136745443953,1.586224750249539,0.3186169087968506,13.97086227364621,32.137585347985336,59.395613515901054,0.0
cellular,upload,2,True,5879,3766,6.730897628219769,1.9146851870851722,0.35536827439524465,15.519868218331336,31.299493304004656,57.875467075038266,0.0
cellular,upload,3,True,4128,2946,7.057688678040013,1.9865465476977417,0.4243207520197471,15.90985645635538,31.816074584960937,63.83083515151514,0.0
cellular,upload,4,True,3118,2313,8.459043785797475,2.470469073737396,0.4820230723162003,17.160982544301437,30.47136675347222,59.280292815907615,0.0
cellular,upload,5,True,3440,2349,7.082770703115538,1.779743384631666,0.46803829225097937,17.013199827480424,32.46674039780521,70.10558098284386,0.0
cellular,upload,6,True,4400,2701,9.361914039304429,2.3341070769941363,0.5172037258408138,18.30272393711005,30.815825188439078,59.40871448056375,0.0
cellular,upload,7,True,6177,4116,7.911962425792332,2.04525495125085,0.4352459593477841,16.837271164883443,31.94990363482672,62.276196243523344,0.0
cellular,upload,8,True,8348,6388,6.895250478607393,1.9702490987119001,0.44227279067773495,15.922564810160576,32.40930812835343,61.50872025877562,0.0
cellular,upload,9,True,9993,5432,6.90907720288993,2.0100841670507585,0.386902664037267,15.523390645625653,33.93312819835641,62.973340708850614,0.0
cellular,upload,10,True,11925,12178,6.193813061076597,1.5756069569989737,0.32243890266555864,14.738128849522292,34.50296826854625,63.30134734105013,0.0
cellular,upload,11,True,12900,8229,6.722992179917546,1.7995670154816064,0.3411449924312636,15.239026208120247,34.33838758773334,63.20519582589806,0.0
cellular,upload,12,True,13570,7710,6.46516019326163,1.7417292609640582,0.3158901760752256,14.366474856345919,34.29504816975253,64.74457536873159,0.0
cellular,upload,13,True,13539,10008,6.269565675828206,1.6606012044602885,0.31641992864301016,14.160959011227492,33.59683940439627,64.9404402631968,0.0
cellular,upload,14,True,13877,8533,6.21928250538336,1.5875723819414722,0.2935628987161063,14.319106550980315,33.45488027470997,64.61661714862629,0.0
cellular,upload,15,True,14233,9839,6.192067140317145,1.451640407650629,0.24790566574471365,14.60805381872954,33.731643989694746,63.74544014059754,0.0
cellular,upload,16,True,14247,9932,5.971624490652548,1.4612709357019324,0.2782263294581761,14.260837913662984,33.96154706233034,64.5434309205903,0.0
cellular,upload,17,True,14585,10282,6.119339938248916,1.3682101461036713,0.26308261821626144,14.111392046470188,33.46247302379675,64.51316912521439,0.0
cellular,upload,18,True,14651,9566,5.992047193655797,1.4465483403548869,0.27843670437347,13.735260911599077,34.17057587369353,66.57577661609947,0.0
cellular,upload,19,True,16602,10100,5.568307173228226,1.1725855212956187,0.2241258279336476,12.800443503794597,34.74563505511501,67.28068490838962,0.0
