network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,upload,7,True,918,702,4.93625818466999,1.6539781231113477,0.33199712460572267,9.482492620903178,97.827,122.33830098146124,0.0
cellular,upload,8,True,1162,716,5.002954285217736,1.285782961429403,0.2566198071194966,9.692958957595588,98.973,118.41497074010327,0.0
cellular,upload,9,True,1429,937,5.0233533537697515,1.6269398291111437,0.4038758808357307,9.370724608480106,96.631,117.53895871238626,0.0
cellular,upload,10,True,1622,1087,5.2879958642008,1.5062544947624141,0.33665848384593056,9.804281752056701,100.092,125.300120838471,0.0
cellular,upload,11,True,1526,1053,4.658438140385384,1.2441533799231501,0.2750110251946588,8.966924668299155,99.1445,132.53481979030144,0.0
cellular,upload,12,True,1452,956,4.609603133858639,1.087083383223098,0.1883142627930345,9.244482513702222,101.323,132.73676328502413,0.0
cellular,upload,13,True,1619,1204,4.212256672357523,1.0822269456385007,0.17892119565854253,8.82749250085842,99.744,131.5252653061225,0.0
cellular,upload,14,True,1497,1057,4.128179837192336,1.1456436401845473,0.2206729696342315,8.554684536490372,101.1335,134.2402212566845,0.0
cellular,upload,15,True,1454,1203,3.877993156813499,0.9533287380867791,0.13933632210873803,8.502858263954382,101.4075,129.9459752066116,0.0
cellular,upload,16,True,1383,845,4.681429286562704,1.2693029285569948,0.1969197262264375,9.304121853974442,98.82,125.44804483007952,0.0
cellular,upload,17,True,1258,687,5.039537503288511,1.2010946127047175,0.30019352140806704,9.513099154149495,100.104,128.7456658711217,0.0
cellular,upload,18,True,1357,1056,4.1549545156968914,1.07527228631504,0.19750720908599212,8.660117618694697,100.64,136.7491736881005,0.0
cellular,upload,19,True,1529,860,2.870006614963618,0.5971155374503286,0.08621269196346842,7.119938376918619,105.291,145.6595890052356,0.0
cellular,upload,20,True,1839,1219,2.2089743337187544,0.4778945898443391,0.07606042664607156,6.534948345657238,106.617,155.05180120152926,0.0
cellular,upload,21,True,1921,1244,2.292905253547373,0.5784076062732543,0.1203653111232533,6.520309173208927,106.775,154.8323115525353,0.0
cellular,upload,22,True,1531,981,3.5129552497191034,0.998942751437423,0.184408160121367,7.517094936416288,102.433,136.95957815565725,0.0
cellular,upload,23,True,1012,776,4.89882312778756,1.1644887704831508,0.263091022162235,8.598171715470492,98.879,130.40539564787338,0.0
