province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Phichit,2023-Q2,2023,2,55.431438477716355,39.16972927383283,148.31677081081082,925.0,7.0,True,Northern,3,517000,93950,120,9680.9,309595.31
Phitsanulok,2023-Q2,2023,2,67.09403901455096,50.1263037186767,147.9470323603469,10723.0,7.0,True,Northern,3,839000,113013,78,11645.22,372414.0
Phra Nakhon Si Ayutthaya,2023-Q2,2023,2,72.80543048154847,64.79176661048066,114.19303813487822,35558.0,22.0,True,Central,1,823000,468579,323,48283.86,1544117.75
Phrae,2023-Q2,2023,2,71.84377965960311,50.326607819986876,119.77162456747406,1156.0,7.0,True,Northern,3,422000,82755,65,8527.34,272704.21
Phuket,2023-Q2,2023,2,85.3238360149846,59.05474980134569,103.77529058724949,28642.0,10.0,True,Southern,1,430000,165343,786,17037.46,544858.1
Prachin Buri,2023-Q2,2023,2,72.30149316693537,52.59086860868588,94.53042145015105,1986.0,11.0,True,Eastern,1,501000,490499,100,50542.56,1616351.17
Prachuap Khiri Khan,2023-Q2,2023,2,91.19725830660751,64.16716696668684,99.74541283915589,5639.0,7.0,True,Western,2,552000,192326,87,19817.88,633775.72
Ranong,2023-Q2,2023,2,55.558597390952485,66.47879738526176,96.43922932330827,266.0,4.0,False,Southern,3,193000,105256,59,10845.91,346852.2
Ratchaburi,2023-Q2,2023,2,86.27894981035612,58.789766454716165,95.35649901690915,2543.0,7.0,True,Western,2,864000,221383,167,22812.0,729527.83
Rayong,2023-Q2,2023,2,93.14193128098115,62.69461358315848,106.89673392652121,10452.0,10.0,True,Eastern,1,782000,955119,213,98418.47,3147422.75
Roi Et,2023-Q2,2023,2,56.73674890661573,37.57705499029579,133.60760548271753,839.0,12.0,True,Northeastern,4,1276000,78688,162,8108.26,259302.14
Sa Kaeo,2023-Q2,2023,2,58.33393366740417,42.95346498315846,130.23430638297873,1175.0,9.0,True,Eastern,4,562000,73744,80,7598.81,243010.08
