province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Central Kalimantan,2024-Q3,2024,3,14.839960463870469,5.593010319055569,29.08452195762405,22088,2,True,Kalimantan,1,2845000,423776.0,19
Central Sulawesi,2024-Q3,2024,3,12.177043304674704,5.503345107977308,39.83166015801355,8860,1,True,Sulawesi,1,3156100,541024.0,51
East Java,2024-Q3,2024,3,24.7202655566883,10.36586410207749,24.85772997805717,430709,4,True,Java,2,42089300,404416.0,876
East Kalimantan,2024-Q3,2024,3,12.374416037409937,5.884964508046869,37.17409408024437,56303,1,True,Kalimantan,1,4267600,1229536.0,34
East Nusa Tenggara,2024-Q3,2024,3,18.26739585494112,7.93420001513968,37.23870105038568,12186,1,True,Lesser Sunda Islands,4,5742600,138592.0,124
Gorontalo,2024-Q3,2024,3,12.48462481823154,8.685973932615848,164.60238024691355,405,1,True,Sulawesi,4,1242200,250400.0,103
Jakarta,2024-Q3,2024,3,22.47322459242763,10.875756714431372,29.0875822697782,2109339,12,True,Java,1,10678000,1850432.0,16141
Jambi,2024-Q3,2024,3,16.160784964002435,8.094959256590295,31.968522342746898,31624,2,True,Sumatra,1,3768500,439136.0,77
Lampung,2024-Q3,2024,3,20.588086452429994,9.448563796133142,39.64416007364285,80399,3,True,Sumatra,3,9522900,275840.0,284
Maluku,2024-Q3,2024,3,9.534214460171516,4.898130658256036,87.41378247611307,4919,1,True,Maluku Islands,4,1970600,175616.0,43
North Sulawesi,2024-Q3,2024,3,9.320837127215553,5.019837735692689,81.71178895635674,26350,1,True,Sulawesi,2,2721400,364032.0,188
North Sumatra,2024-Q3,2024,3,25.413762129276044,9.04580169763973,29.174205961367065,160451,1,True,Sumatra,2,15785800,387744.0,218
Papua,2024-Q3,2024,3,11.416918724343953,5.763094219881466,102.42534178066832,17836,2,True,Western New Guinea,2,4600500,363936.0,15
Riau,2024-Q3,2024,3,34.10489510078832,9.221857608939542,16.814808585086976,81173,3,True,Sumatra,1,6811200,874688.0,76
Riau Islands,2024-Q3,2024,3,35.56824663739077,8.749344674222353,7.172770490530895,12885,2,True,Sumatra,1,2213500,876480.0,271
South Kalimantan,2024-Q3,2024,3,15.65391586013408,5.3918920224710645,30.463638049260474,65046,2,True,Kalimantan,3,4323300,314688.0,116
South Sulawesi,2024-Q3,2024,3,18.00577817490079,8.0070251072398,55.40606111528866,275325,2,True,Sulawesi,2,9563100,401824.0,211
South Sumatra,2024-Q3,2024,3,21.052287206419827,8.992403025426917,40.85058977599986,139253,1,True,Sumatra,2,8928500,387264.0,103
Southeast Sulawesi,2024-Q3,2024,3,14.671702507074643,5.208306263293701,48.009070702376114,17215,1,True,Sulawesi,3,2836700,352288.0,78
West Java,2024-Q3,2024,3,20.21187361225058,10.839525615838928,25.577385707575143,423683,9,True,Java,3,50759000,305152.0,1370
West Kalimantan,2024-Q3,2024,3,15.81167292712867,5.957625042529431,30.383178851592287,40667,1,True,Kalimantan,3,5766000,284800.0,39
West Papua,2024-Q3,2024,3,10.158070755245994,5.290352892431532,87.0757830788804,3144,1,True,Western New Guinea,1,1224000,550528.0,12
West Sumatra,2024-Q3,2024,3,16.785342844011925,7.945599598131483,33.94727775576511,25240,1,True,Sumatra,3,5914300,305056.0,140
Yogyakarta,2024-Q3,2024,3,20.219824664529103,10.5489527506904,42.506693951137166,166977,4,True,Java,4,3781500,271040.0,1193
Aceh,2024-Q4,2024,4,28.571625608097825,6.6636701424105,29.816588476598916,16089,2,True,Sumatra,4,5626000,233536.0,99
Bali,2024-Q4,2024,4,25.32059364070507,10.519807996719296,33.87539500873508,126517,5,True,Lesser Sunda Islands,3,4461300,339360.0,799
Banten,2024-Q4,2024,4,21.5212506687722,11.915263195935449,29.41967580832651,23231,3,True,Java,2,12537400,371936.0,1340
Bengkulu,2024-Q4,2024,4,17.268482780269473,7.282010039900004,74.63971525051043,19114,1,True,Sumatra,4,2138000,263712.0,106
Central Java,2024-Q4,2024,4,25.70255400357578,9.484047924384257,24.06868992085832,286728,11,True,Java,4,38233900,260512.0,1113
Central Kalimantan,2024-Q4,2024,4,12.998213248193473,5.207210988186181,51.557660251798566,11121,2,True,Kalimantan,1,2845000,423776.0,19
Central Sulawesi,2024-Q4,2024,4,14.1599998365131,5.396390753611262,37.97037147406735,8792,1,True,Sulawesi,1,3156100,541024.0,51
East Java,2024-Q4,2024,4,24.37395278076153,9.250533024121268,24.885148276490977,405777,6,True,Java,2,42089300,404416.0,876
East Kalimantan,2024-Q4,2024,4,13.571074764491506,6.385540143804998,36.32228058100105,19759,3,True,Kalimantan,1,4267600,1229536.0,34
East Nusa Tenggara,2024-Q4,2024,4,14.205360832382608,6.417841100563413,36.18222770430654,11796,1,True,Lesser Sunda Islands,4,5742600,138592.0,124
Gorontalo,2024-Q4,2024,4,9.66116437718173,5.001344579244391,80.37596742236614,5249,1,True,Sulawesi,4,1242200,250400.0,103
Jakarta,2024-Q4,2024,4,22.069103781958244,10.354902068562788,30.8995224153302,2515301,11,True,Java,1,10678000,1850432.0,16141
Jambi,2024-Q4,2024,4,15.684090097067358,8.568553939036745,29.000961909871243,7465,1,True,Sumatra,1,3768500,439136.0,77
Lampung,2024-Q4,2024,4,21.763555028687943,8.75841532649594,35.48639765439354,78294,4,True,Sumatra,3,9522900,275840.0,284
Maluku,2024-Q4,2024,4,13.526090917557283,5.035117521150901,41.78044150284693,24061,1,True,Maluku Islands,4,1970600,175616.0,43
North Sulawesi,2024-Q4,2024,4,10.0357252736288,5.225606009479093,81.747168700901,22531,1,True,Sulawesi,2,2721400,364032.0,188
North Sumatra,2024-Q4,2024,4,26.583438732070007,7.906323443270524,28.835713762676555,130570,3,True,Sumatra,2,15785800,387744.0,218
Papua,2024-Q4,2024,4,12.429585427356482,6.030013720490398,104.73340293628156,16824,2,True,Western New Guinea,2,4600500,363936.0,15
Riau,2024-Q4,2024,4,35.7655684116036,8.528663501395302,12.90056044167778,67471,3,True,Sumatra,1,6811200,874688.0,76
Riau Islands,2024-Q4,2024,4,38.2388413885701,8.722305550252784,3.631636729762384,12415,2,True,Sumatra,1,2213500,876480.0,271
South Kalimantan,2024-Q4,2024,4,14.843340852101008,6.055928148341237,41.5540510646867,153949,3,True,Kalimantan,3,4323300,314688.0,116
South Sulawesi,2024-Q4,2024,4,21.019766284787337,6.790292789232199,37.91408533185714,149956,3,True,Sulawesi,2,9563100,401824.0,211
South Sumatra,2024-Q4,2024,4,23.20070580808196,9.04804431736067,26.24786904580087,58930,1,True,Sumatra,2,8928500,387264.0,103
Southeast Sulawesi,2024-Q4,2024,4,16.38707683280047,6.704857466824854,48.91383543577981,1744,1,True,Sulawesi,3,2836700,352288.0,78
West Java,2024-Q4,2024,4,20.748341422367343,10.09116746821134,24.60673470615674,495374,10,True,Java,3,50759000,305152.0,1370
West Kalimantan,2024-Q4,2024,4,17.5120366836328,5.645258828965168,23.279494630948328,26541,1,True,Kalimantan,3,5766000,284800.0,39
West Papua,2024-Q4,2024,4,10.055507136216455,4.321542475439908,90.42578260869564,1288,1,True,Western New Guinea,1,1224000,550528.0,12
West Sumatra,2024-Q4,2024,4,15.739401550440016,7.119703965451539,19.147822343302572,25144,1,True,Sumatra,3,5914300,305056.0,140
Yogyakarta,2024-Q4,2024,4,20.686010205945344,9.404730862466778,37.23732602149346,72413,3,True,Java,4,3781500,271040.0,1193
Aceh,2025-Q1,2025,1,28.829611264317737,7.91639726543228,20.07814284158955,9185,1,True,Sumatra,4,5626000,233536.0,99
Bali,2025-Q1,2025,1,29.581576279161748,10.935156319962076,22.343798870294236,61786,3,True,Lesser Sunda Islands,3,4461300,339360.0,799
Banten,2025-Q1,2025,1,23.576512239353757,12.548421483453978,24.880208301768324,146548,2,True,Java,2,12537400,371936.0,1340
Bengkulu,2025-Q1,2025,1,18.328264451282926,9.104094246720182,57.18690430451798,19677,1,True,Sumatra,4,2138000,263712.0,106
Central Java,2025-Q1,2025,1,26.208944957382275,10.159669353847038,25.21448946413664,594312,20,True,Java,4,38233900,260512.0,1113
Central Kalimantan,2025-Q1,2025,1,14.088288363872609,6.700462600452435,49.50367503234153,30925,2,True,Kalimantan,1,2845000,423776.0,19
Central Sulawesi,2025-Q1,2025,1,15.334989328882427,7.418000163187912,36.27919890816237,11357,1,True,Sulawesi,1,3156100,541024.0,51
East Java,2025-Q1,2025,1,23.822281856865484,10.062321500395845,25.147558952759105,577467,8,True,Java,2,42089300,404416.0,876
East Kalimantan,2025-Q1,2025,1,12.606704170186328,5.605203253501795,41.29020370232698,40353,3,True,Kalimantan,1,4267600,1229536.0,34
East Nusa Tenggara,2025-Q1,2025,1,16.025777898509126,8.196546564383684,35.54311169109761,13985,2,True,Lesser Sunda Islands,4,5742600,138592.0,124
Gorontalo,2025-Q1,2025,1,9.811835938824936,6.531357705134453,79.6161748813078,20431,1,True,Sulawesi,4,1242200,250400.0,103
Jakarta,2025-Q1,2025,1,23.11781105035076,11.18038290516344,26.84530023516084,3737069,9,True,Java,1,10678000,1850432.0,16141
Jambi,2025-Q1,2025,1,17.028341827686827,9.038722040383002,37.79677430606017,13769,1,True,Sumatra,1,3768500,439136.0,77
Lampung,2025-Q1,2025,1,22.61244957409797,10.221980064360386,29.496464581561835,177589,4,True,Sumatra,3,9522900,275840.0,284
Maluku,2025-Q1,2025,1,12.525284372966423,5.653494176107959,56.4223331861923,11327,1,True,Maluku Islands,4,1970600,175616.0,43
North Sulawesi,2025-Q1,2025,1,9.662140416278053,6.522903854491808,78.77086393547017,9422,1,True,Sulawesi,2,2721400,364032.0,188
North Sumatra,2025-Q1,2025,1,27.033525677255994,10.353572740999327,27.515824160558356,177095,1,True,Sumatra,2,15785800,387744.0,218
Papua,2025-Q1,2025,1,12.728789615567896,7.054151726909445,112.14689587622016,15059,3,True,Western New Guinea,2,4600500,363936.0,15
Riau,2025-Q1,2025,1,30.092786230448443,9.923778077476898,22.013042192765287,120789,4,True,Sumatra,1,6811200,874688.0,76
Riau Islands,2025-Q1,2025,1,27.182698728336337,8.758331131556032,14.743802853405684,41286,4,True,Sumatra,1,2213500,876480.0,271
South Kalimantan,2025-Q1,2025,1,15.934685608975911,7.3149202692332596,39.31124835982176,114025,4,True,Kalimantan,3,4323300,314688.0,116
South Sulawesi,2025-Q1,2025,1,23.97922387670729,8.350386866766666,32.817439213797925,114223,4,True,Sulawesi,2,9563100,401824.0,211
South Sumatra,2025-Q1,2025,1,24.643180842484213,10.442012437789122,30.60027039533546,167061,1,True,Sumatra,2,8928500,387264.0,103
Southeast Sulawesi,2025-Q1,2025,1,18.339717296776428,9.185640974238945,54.58767003556054,5344,1,True,Sulawesi,3,2836700,352288.0,78
West Java,2025-Q1,2025,1,21.745375046750464,11.013598215304144,18.922243956131503,1028999,13,True,Java,3,50759000,305152.0,1370
West Kalimantan,2025-Q1,2025,1,17.968559225619,7.6782842695789935,24.886668926963083,19321,2,True,Kalimantan,3,5766000,284800.0,39
West Nusa Tenggara,2025-Q1,2025,1,18.23976220121605,12.352959110280862,37.28884005712244,2801,1,True,Lesser Sunda Islands,4,5731100,175136.0,292
West Papua,2025-Q1,2025,1,10.107080836879808,5.6162101645112985,90.73955849378504,8206,2,True,Western New Guinea,1,1224000,550528.0,12
West Sumatra,2025-Q1,2025,1,17.903957553438826,8.284296582251402,19.897663197654456,37860,1,True,Sumatra,3,5914300,305056.0,140
Yogyakarta,2025-Q1,2025,1,21.965122314955103,10.059542289485956,33.74427226486732,96937,3,True,Java,4,3781500,271040.0,1193
Aceh,2025-Q2,2025,2,27.49173318898435,6.60173785694855,31.67388842814565,7717,5,True,Sumatra,4,5626000,233536.0,99
Bali,2025-Q2,2025,2,22.82952248635621,11.124658465636289,34.492127770992184,71235,9,True,Lesser Sunda Islands,3,4461300,339360.0,799
Banten,2025-Q2,2025,2,25.80850006626029,11.316564138641564,22.297221510062823,70219,10,True,Java,2,12537400,371936.0,1340
Bengkulu,2025-Q2,2025,2,18.19145319519814,8.290779165531784,54.57733222370174,4506,1,True,Sumatra,4,2138000,263712.0,106
Central Java,2025-Q2,2025,2,25.25342626080013,9.767801208972926,24.782062680875804,425397,21,True,Java,4,38233900,260512.0,1113
Central Kalimantan,2025-Q2,2025,2,14.330236760955756,6.021461157839781,52.17826437075921,7811,2,True,Kalimantan,1,2845000,423776.0,19
Central Sulawesi,2025-Q2,2025,2,14.566534894021956,6.5869937352092025,35.51661480820696,5605,2,True,Sulawesi,1,3156100,541024.0,51
East Java,2025-Q2,2025,2,25.577721466147725,10.157331308228272,23.201998744503083,302702,26,True,Java,2,42089300,404416.0,876
East Kalimantan,2025-Q2,2025,2,13.530414576683716,6.182179532612182,47.24489513888889,38882,5,True,Kalimantan,1,4267600,1229536.0,34
East Nusa Tenggara,2025-Q2,2025,2,16.382172114198273,8.73444293043052,35.13221867007672,4692,4,True,Lesser Sunda Islands,4,5742600,138592.0,124
Gorontalo,2025-Q2,2025,2,21.37377551485035,9.131304539225644,144.30173417721522,554,1,True,Sulawesi,4,1242200,250400.0,103
Jakarta,2025-Q2,2025,2,21.97390522664285,10.696257409244192,28.51068561927543,2099955,32,True,Java,1,10678000,1850432.0,16141
Jambi,2025-Q2,2025,2,18.625200170794624,8.036446907173888,34.6437646583349,32172,4,True,Sumatra,1,3768500,439136.0,77
Lampung,2025-Q2,2025,2,21.88300592709763,8.143491192962175,32.498114320284714,70268,3,True,Sumatra,3,9522900,275840.0,284
Maluku,2025-Q2,2025,2,10.125953583090102,6.552534935450124,82.8887843866171,2959,3,True,Maluku Islands,4,1970600,175616.0,43
North Sulawesi,2025-Q2,2025,2,11.23867423212911,6.8526771768707775,84.93574905551903,24354,6,True,Sulawesi,2,2721400,364032.0,188
North Sumatra,2025-Q2,2025,2,26.55040383465356,8.834258897419419,31.136549385191767,102239,8,True,Sumatra,2,15785800,387744.0,218
Papua,2025-Q2,2025,2,13.08463372184168,7.938968860242038,99.00816419229407,5658,1,True,Western New Guinea,2,4600500,363936.0,15
Riau,2025-Q2,2025,2,27.80675062126694,8.02698716228531,30.40170915005069,47345,8,True,Sumatra,1,6811200,874688.0,76
Riau Islands,2025-Q2,2025,2,23.47803992940444,7.4805643462020095,19.11783810473195,32103,8,True,Sumatra,1,2213500,876480.0,271
South Kalimantan,2025-Q2,2025,2,16.931739917074875,7.119862997139147,29.257083417510383,42571,3,True,Kalimantan,3,4323300,314688.0,116
South Sulawesi,2025-Q2,2025,2,20.81622040448721,8.535457670700614,43.70353742993123,94560,8,True,Sulawesi,2,9563100,401824.0,211
South Sumatra,2025-Q2,2025,2,23.95765724796496,8.185372131546865,28.83140516968624,72695,4,True,Sumatra,2,8928500,387264.0,103
Southeast Sulawesi,2025-Q2,2025,2,16.559039092091513,9.196153172115892,52.28875054704596,19654,2,True,Sulawesi,3,2836700,352288.0,78
West Java,2025-Q2,2025,2,21.180125562052545,10.481358689676592,21.92282463182028,661317,48,True,Java,3,50759000,305152.0,1370
West Kalimantan,2025-Q2,2025,2,16.841237902374566,8.742168049027146,54.70860615108987,10050,3,True,Kalimantan,3,5766000,284800.0,39
West Nusa Tenggara,2025-Q2,2025,2,13.455017645858147,10.286990762096686,48.58615057113189,963,1,True,Lesser Sunda Islands,4,5731100,175136.0,292
West Papua,2025-Q2,2025,2,10.461655166351845,5.835677797202221,84.8215953146532,4354,2,True,Western New Guinea,1,1224000,550528.0,12
West Sumatra,2025-Q2,2025,2,20.377700497517623,7.239032796666661,21.120899355100807,19693,3,True,Sumatra,3,5914300,305056.0,140
Yogyakarta,2025-Q2,2025,2,22.61214291875158,9.460071601727575,27.5427958338409,82100,5,True,Java,4,3781500,271040.0,1193
Aceh,2025-Q3,2025,3,27.294071825664773,7.8184939304394065,39.87777488917276,13311,2,True,Sumatra,4,5626000,233536.0,99
Bali,2025-Q3,2025,3,21.72636855097702,11.034351141607386,34.89537085439527,8112,6,True,Lesser Sunda Islands,3,4461300,339360.0,799
Banten,2025-Q3,2025,3,29.83040773322811,13.158316247162736,15.791866648530329,80881,8,True,Java,2,12537400,371936.0,1340
Bengkulu,2025-Q3,2025,3,20.95560267382972,10.003734662347192,49.57442758314857,11276,2,True,Sumatra,4,2138000,263712.0,106
Central Java,2025-Q3,2025,3,26.164229210520528,11.261695425407916,24.62328127262338,367485,17,True,Java,4,38233900,260512.0,1113
Central Kalimantan,2025-Q3,2025,3,16.65006035249657,6.402323664011194,79.85238844936708,1264,1,True,Kalimantan,1,2845000,423776.0,19
Central Sulawesi,2025-Q3,2025,3,10.112007935381726,4.672964323379323,73.35670212765956,517,1,True,Sulawesi,1,3156100,541024.0,51
East Java,2025-Q3,2025,3,22.72618705969933,10.93624835822236,22.10490549570044,69898,30,True,Java,2,42089300,404416.0,876
East Kalimantan,2025-Q3,2025,3,17.93861836471025,8.043317813778872,60.63540532381997,3644,4,True,Kalimantan,1,4267600,1229536.0,34
Gorontalo,2025-Q3,2025,3,20.29749668108346,9.88223149184367,133.52590812720845,283,1,True,Sulawesi,4,1242200,250400.0,103
Jakarta,2025-Q3,2025,3,22.838216541837163,12.428458565216154,23.453149727688093,1711180,24,True,Java,1,10678000,1850432.0,16141
Jambi,2025-Q3,2025,3,20.156833798116125,7.394975498715274,44.92004841640706,15411,3,True,Sumatra,1,3768500,439136.0,77
Lampung,2025-Q3,2025,3,22.632686556763367,9.447959385182514,32.25972658643754,76707,3,True,Sumatra,3,9522900,275840.0,284
North Sulawesi,2025-Q3,2025,3,14.300753637170468,9.937192445786692,133.75664474601726,18648,1,True,Sulawesi,2,2721400,364032.0,188
North Sumatra,2025-Q3,2025,3,24.854667143167276,8.73909100307934,33.13455689009428,77435,6,True,Sumatra,2,15785800,387744.0,218
Papua,2025-Q3,2025,3,9.119456970881185,5.359627142250001,99.08408188585608,1612,1,True,Western New Guinea,2,4600500,363936.0,15
Riau,2025-Q3,2025,3,29.78019144537612,7.793018429925369,26.459971862391157,47095,7,True,Sumatra,1,6811200,874688.0,76
Riau Islands,2025-Q3,2025,3,23.80756324370989,7.814216743364911,19.312206136240324,40548,3,True,Sumatra,1,2213500,876480.0,271
South Kalimantan,2025-Q3,2025,3,14.31279421000176,6.298563693759846,36.76396389538591,23516,3,True,Kalimantan,3,4323300,314688.0,116
South Sulawesi,2025-Q3,2025,3,18.460984066666786,9.43154402489131,81.51931981667056,12874,7,True,Sulawesi,2,9563100,401824.0,211
South Sumatra,2025-Q3,2025,3,22.064047673698266,8.66807116773102,37.39115258859808,64539,1,True,Sumatra,2,8928500,387264.0,103
Southeast Sulawesi,2025-Q3,2025,3,14.69720213218673,7.238756164743598,100.7277325,401,1,True,Sulawesi,3,2836700,352288.0,78
West Java,2025-Q3,2025,3,21.47695428045228,12.6209405087688,19.33416527631318,543462,41,True,Java,3,50759000,305152.0,1370
West Kalimantan,2025-Q3,2025,3,17.396428249540985,7.7700597143011825,49.70854938647868,37737,2,True,Kalimantan,3,5766000,284800.0,39
West Nusa Tenggara,2025-Q3,2025,3,15.145094399428292,10.02829043061499,58.48469930875576,8681,3,True,Lesser Sunda Islands,4,5731100,175136.0,292
West Sumatra,2025-Q3,2025,3,22.55302319572844,8.397136445734512,41.902796729611374,14616,2,True,Sumatra,3,5914300,305056.0,140
Yogyakarta,2025-Q3,2025,3,24.58755935371616,9.428499536210918,23.656059610527468,54639,6,True,Java,4,3781500,271040.0,1193
Aceh,2025-Q4,2025,4,24.833151003080854,6.124695267592076,40.72601490334955,13554,4,True,Sumatra,4,5626000,233536.0,99
Bali,2025-Q4,2025,4,21.71255361189786,9.799460192564212,47.78250436450839,20853,9,True,Lesser Sunda Islands,3,4461300,339360.0,799
Banten,2025-Q4,2025,4,30.735577668324986,12.664685823094928,13.745533484940722,55854,13,True,Java,2,12537400,371936.0,1340
Bengkulu,2025-Q4,2025,4,22.0646213843285,9.963356425149772,59.39682369093837,10562,1,True,Sumatra,4,2138000,263712.0,106
Central Java,2025-Q4,2025,4,27.37398948323388,10.645452996226592,28.711922519006357,383346,20,True,Java,4,38233900,260512.0,1113
Central Kalimantan,2025-Q4,2025,4,15.496081730911774,6.687335787962518,76.65808324363115,2787,2,True,Kalimantan,1,2845000,423776.0,19
Central Sulawesi,2025-Q4,2025,4,12.937794058881812,6.522421963677813,41.283367047308325,613,2,True,Sulawesi,1,3156100,541024.0,51
East Java,2025-Q4,2025,4,27.292560468263343,11.27244165061273,27.51407841595152,129706,24,True,Java,2,42089300,404416.0,876
East Kalimantan,2025-Q4,2025,4,14.854539645781513,6.875775542010424,61.21634600887849,11939,3,True,Kalimantan,1,4267600,1229536.0,34
East Nusa Tenggara,2025-Q4,2025,4,19.3283834091,8.936005323757708,36.38063972286374,433,1,True,Lesser Sunda Islands,4,5742600,138592.0,124
Gorontalo,2025-Q4,2025,4,26.197512313636423,10.984715924535095,112.03360000000002,415,1,True,Sulawesi,4,1242200,250400.0,103
Jakarta,2025-Q4,2025,4,24.06637932690271,12.717855801258905,23.584106783898783,1991680,28,True,Java,1,10678000,1850432.0,16141
Jambi,2025-Q4,2025,4,16.92447036156628,6.857700086680591,46.29662324898327,8852,1,True,Sumatra,1,3768500,439136.0,77
Lampung,2025-Q4,2025,4,21.849514000750165,8.724854282335016,40.43014454219615,76734,5,True,Sumatra,3,9522900,275840.0,284
North Kalimantan,2025-Q4,2025,4,11.185879117947874,6.12188122207147,53.91253322304935,3627,2,True,Kalimantan,1,749400,1044576.0,11
North Sulawesi,2025-Q4,2025,4,18.035322163179263,8.644551872313874,92.8339429208091,23338,5,True,Sulawesi,2,2721400,364032.0,188
North Sumatra,2025-Q4,2025,4,22.89708204105232,8.595212635303431,33.37049549221539,115368,9,True,Sumatra,2,15785800,387744.0,218
Papua,2025-Q4,2025,4,9.152440790533277,5.885876813942005,100.657952848723,2036,1,True,Western New Guinea,2,4600500,363936.0,15
Riau,2025-Q4,2025,4,28.945149799435058,8.22682988690392,27.692095879886043,31245,8,True,Sumatra,1,6811200,874688.0,76
Riau Islands,2025-Q4,2025,4,25.3594287642876,8.033482947267535,18.98167774739031,25961,7,True,Sumatra,1,2213500,876480.0,271
South Kalimantan,2025-Q4,2025,4,17.790964871704084,7.898761723995491,43.56440203500202,12286,3,True,Kalimantan,3,4323300,314688.0,116
South Sulawesi,2025-Q4,2025,4,16.63372967783162,8.682668433588287,70.54456669923341,26615,6,True,Sulawesi,2,9563100,401824.0,211
South Sumatra,2025-Q4,2025,4,21.726983899469857,8.236091998156278,41.99795739726536,107381,2,True,Sumatra,2,8928500,387264.0,103
Southeast Sulawesi,2025-Q4,2025,4,16.916717033312885,7.498978829865442,76.95768583450212,1426,3,True,Sulawesi,3,2836700,352288.0,78
West Java,2025-Q4,2025,4,23.24601525710605,11.312247504040403,20.237763517360253,516467,33,True,Java,3,50759000,305152.0,1370
West Kalimantan,2025-Q4,2025,4,17.07247710234837,7.421904827104288,43.852787448018354,23568,2,True,Kalimantan,3,5766000,284800.0,39
West Sumatra,2025-Q4,2025,4,18.652841218586,7.753938850788032,34.75072948920485,18991,3,True,Sumatra,3,5914300,305056.0,140
Yogyakarta,2025-Q4,2025,4,28.82481527639909,11.464414988720604,26.506093073872933,46405,6,True,Java,4,3781500,271040.0,1193
